Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),FRIDGE:Electric Equipment Electricity Energy [J](Hourly),RANGE:Electric Equipment Electricity Energy [J](Hourly),CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE 1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE 1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE 1:Zone Air Temperature [C](Hourly),ZONE 1:Zone Air Relative Humidity [%](Hourly),ZONE 1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),ZONE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE 1:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 04/26  05:00:00,7.375,1.0,64.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,3.366882847556926,0.0,19.934411262144239,33.399263548891017,877.6070271984211,1837947.6620780004,22.884953291111264,18.855499825468596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/26  06:00:00,8.25,1.0,60.375,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,3.488035935189547,0.0,19.940153692522004,33.67431976599304,873.8491487813169,1175655.9855773408,22.911245459946433,18.86899852233069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/26  07:00:00,10.875,2.25,55.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,3.7288501870347825,0.0,19.952075131961388,34.22692162347188,881.5418243040314,67016.68138482033,23.0930602568641,18.896541154214846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/26  08:00:00,13.875,3.0,47.75,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,4.287206224395971,0.0,20.279162369447449,34.88277482907233,901.0377583391835,0.0,23.421519402483307,19.27346217137353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/26  09:00:00,16.25,3.0,40.875,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,4.806117136788163,0.0,20.914756342024956,34.78296665820481,925.1414883965417,0.0,23.91745370615683,19.970009438969468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/26  10:00:00,17.0,2.375,37.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,5.179435661804054,0.0,21.418064480528895,34.61449832330521,941.5551088789828,0.0,24.350825708678156,20.51924949591253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/26  11:00:00,17.0,1.375,34.75,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,5.207885546325167,0.0,21.780732279921787,33.92276382111143,938.3057237171486,0.0,24.67945801631163,20.900122118798543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/26  12:00:00,17.0,-0.25,30.875,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,5.0009981232732969,0.0,22.086757794602027,32.81961813083478,933.7309988909912,0.0,24.94295908783035,21.207945825256247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/26  13:00:00,16.375,-0.375,32.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,4.672345520359651,0.0,22.27962137793766,31.699202789941066,934.0655384503673,0.0,25.124922246482634,21.39084047746877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/26  14:00:00,17.25,-0.625,29.625,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,4.509906854574136,0.0,22.67548998690264,30.5976464123991,935.1446915849853,0.0,25.41673062194011,21.797533086361104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/26  15:00:00,17.875,-2.125,25.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,4.215723393001115,0.0,23.06630839042902,29.27125073222458,938.4433801221984,0.0,25.696203124575388,22.19279966525779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/26  16:00:00,17.3,-2.3,25.875,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,3.821372808748892,0.0,23.223588779603604,28.200372817466908,938.150273229501,0.0,25.833948567226444,22.337846281131154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/26  17:00:00,17.0,-1.375,28.25,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,3.6070011275271129,0.0,23.33685261311062,27.58738128914424,933.0860957478813,0.0,25.917315454145077,22.446430608082669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/26  18:00:00,17.0,-1.0,29.0,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,3.7194549542652659,0.0,23.285908894901114,27.892940951807949,942.4690773002869,0.0,25.882580284857107,22.3983710203551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/26  19:00:00,15.125,-0.375,34.625,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,3.825541790832433,0.0,22.904689502647459,28.759611667529638,944.2384906599463,121767.79385357686,25.633144405014816,22.001659424231034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1800.0 
 04/26  20:00:00,14.0,-0.625,36.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,3.7889101221100445,0.0,22.424177503796196,29.532039675065293,929.0631906316461,181020.60088767124,25.30070176788404,21.49326517902474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/26  21:00:00,12.875,-2.7755575615628916e-17,41.25,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,3.5871510401535566,0.0,21.993582519709756,29.88940195723829,906.4241964108223,181020.60088767124,24.977536457137533,21.028941822786398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/26  22:00:00,11.45,0.85,48.125,0.0,118767.12328767123,0.0,0.0,0.0,0.0,0.0,0.0,3.665142052606414,0.0,21.560476918297966,30.8607975600891,887.9360464592743,181020.60088767124,24.6551142375435,20.577889879752307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
