Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),FRIDGE:Electric Equipment Electricity Energy [J](Hourly),RANGE:Electric Equipment Electricity Energy [J](Hourly),CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE 1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE 1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE 1:Zone Air Temperature [C](Hourly),ZONE 1:Zone Air Relative Humidity [%](Hourly),ZONE 1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),ZONE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE 1:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 01/21  01:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.448442494401395,0.0,19.886772848808,6.828509660515423,607.852109293333,43334257.137628708,0.0,21.61072811522976,18.109305663713376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  02:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.44793149059031,0.0,19.887405841011089,6.828564736907037,607.8485103287964,44296616.535433787,0.0,21.556000194250527,18.11000339324254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  03:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.447580285973697,0.0,19.88763290403626,6.828690716833908,607.846062465557,45022335.858624648,0.0,21.513347414590887,18.11025645204611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  04:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.447345675908052,0.0,19.88778865292008,6.828773119302602,607.8444340591832,45600019.627818379,0.0,21.47962829057429,18.110429927438319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  05:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.447184190136394,0.0,19.888014574333263,6.828779616385157,607.843311418422,46069754.55113415,0.0,21.450395167786725,18.110678610638865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  06:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.447063522491284,0.0,19.888184649926456,6.828783844909777,607.8424732789092,46461421.29124567,0.0,21.426097411737318,18.11086580420286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  07:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446973548044604,0.0,19.888310013190109,6.8287876346368,607.8418492712322,46793000.834411788,0.0,21.405470408298187,18.111003802746859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  08:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446906664948655,0.0,19.888404674678804,6.8287900286938358,607.8413849419997,47077981.65702827,0.0,21.387485066665268,18.111107992895918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,900.0 
 01/21  09:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446856515243589,0.0,19.88847663170413,6.828791206871775,607.8410381406645,47330192.11628574,0.0,21.37157125729725,18.111187176387309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  10:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446818964581557,0.0,19.88853118172452,6.828791829559993,607.8407782523913,47555794.478156719,0.0,21.357299580970549,18.111247197668818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  11:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446790681771065,0.0,19.888572040618567,6.828792392748209,607.8405831989173,47759131.55014068,0.0,21.344354949174244,18.111292157157736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  12:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446769548257237,0.0,19.88860177763539,6.828793130230159,607.8404371447525,47944124.84052781,0.0,21.332503608871894,18.111324887132726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  13:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446753837533642,0.0,19.88862210478223,6.82879456812247,607.840328819851,48113742.404035,0.0,21.32156985143259,18.111347284539204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  14:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446742517206573,0.0,19.888634045117315,6.828796623734863,607.8402503218263,48270262.58996264,0.0,21.31141980633043,18.111360472582125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  15:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446734578688723,0.0,19.88863797719777,6.828799890834706,607.840196303441,48415460.11409806,0.0,21.301950443926203,18.11136488317824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  16:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446729821587278,0.0,19.888633493811378,6.828804875183501,607.8401635097855,48550735.0536092,0.0,21.29308260686712,18.111360081600084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  17:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446727787247104,0.0,19.888618812644805,6.828812302093769,607.8401507568525,48678097.31404446,0.0,21.28475826509452,18.111344126241734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,900.0 
 01/21  18:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.44672890537602,0.0,19.888588421229057,6.828824447006391,607.8401599491868,48799301.57626589,0.0,21.276947244210505,18.111311012801577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  19:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446734629373623,0.0,19.88851376524623,6.828852477965372,607.8402038929955,48909808.7826885,0.0,21.26976847094411,18.11122962313995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  20:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446745326749963,0.0,19.888479176702309,6.828860605361515,607.8402784773788,49013370.71873186,0.0,21.262769241408966,18.11119178795698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  21:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446752277084919,0.0,19.888519260061515,6.82883900400193,607.8403266769894,49111941.639643359,0.0,21.255806601575477,18.111235315616605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  22:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446752221324264,0.0,19.888551341327859,6.8288253805858238,607.8403248699185,49205517.63375287,0.0,21.249204076901884,18.111270249287054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  23:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446748995977455,0.0,19.88857656842746,6.82881687331907,607.8403004820737,49295105.27010203,0.0,21.24287993568539,18.111297776962429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  24:00:00,-18.7,-18.700000237691389,99.99999999999999,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-15.446744202209358,0.0,19.88859648151282,6.828811420111306,607.8402672803504,49379441.10526931,0.0,21.236898095490525,18.11131953896701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  01:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.718610208904437,0.0,19.889353754523495,8.767490368612894,614.9692457646131,37508031.47237721,0.0,21.73944427346268,18.16277360071185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  02:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.718196446565978,0.0,19.890038570380175,8.76744677932432,614.9652879538362,38461714.16262484,0.0,21.6841549269957,18.163525759989434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  03:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717900571658716,0.0,19.89030721902195,8.767535753586963,614.9624843894065,39182117.86046596,0.0,21.640893749598854,18.16382359671225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  04:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717695713890827,0.0,19.890484952402276,8.767602118867888,614.9605476255197,39756528.98154593,0.0,21.606823482345843,18.164020836301839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  05:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717550407958557,0.0,19.890735904377565,8.767581246225,614.9591726685044,40223904.76803105,0.0,21.577143833500047,18.164296338466749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  06:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.71743934230896,0.0,19.890925655093029,8.76756638194716,614.9581238496226,40613586.668144758,0.0,21.55251376309462,18.164504676130954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  07:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717355172765773,0.0,19.89106658174623,8.76755662674493,614.957328225752,40943228.950011368,0.0,21.531640759215944,18.164659440730305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  08:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717291403137957,0.0,19.8911739023211,8.767549026149436,614.9567261689817,41226144.65319292,0.0,21.51347867995932,18.16477729490267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,900.0 
 01/21  09:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717243145088727,0.0,19.891256349982294,8.767542798297719,614.9562696292143,41476122.0214206,0.0,21.497445398203579,18.164867824713853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  10:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717206186725024,0.0,19.8913197455421,8.767537594298848,614.9559225625345,41699328.38333898,0.0,21.483100551359777,18.164937423947447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  11:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717178131197626,0.0,19.891368203403045,8.76753332627769,614.9556582439369,41900133.30258823,0.0,21.470119771499033,18.164990616151714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  12:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717156783114844,0.0,19.891404603420129,8.7675306115745,614.9554570218852,42082492.118623469,0.0,21.458261702648465,18.165030585286588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  13:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.71714054250174,0.0,19.89143091045658,8.76752923260301,614.9553045737993,42249406.43189738,0.0,21.447344497704259,18.16505948702021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  14:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.71712836025757,0.0,19.891448371529458,8.767529412500816,614.9551905939046,42403184.75832359,0.0,21.437229365315518,18.1650786988977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  15:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717119636341915,0.0,19.891457596838636,8.767531375634463,614.955107851985,42545627.94563614,0.0,21.427809245366526,18.165088897997405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  16:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717113605499858,0.0,19.891458487167954,8.767535657618197,614.9550515944574,42678159.14035268,0.0,21.419001441561265,18.165089989167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 01/21  17:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.71711005856661,0.0,19.89144983803222,8.7675431236294,614.9550193473158,42802811.452752519,0.0,21.410744017029434,18.165080670063543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,900.0 
 01/21  18:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717109025252004,0.0,19.891427849032025,8.76755596133862,614.9550115073755,42921374.80657079,0.0,21.40299896383929,18.165056817370183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  19:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717111110869336,0.0,19.89137746339809,8.767581519314137,614.9550354035559,43029489.35909266,0.0,21.39582669679436,18.16500206051999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  20:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717118118896013,0.0,19.891297551555227,8.767619469278916,614.9551043019196,43130008.43091738,0.0,21.389175719017638,18.16491514840859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  21:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717125833112437,0.0,19.89134268074753,8.76758889257198,614.9551749387184,43226013.2571546,0.0,21.382259938959373,18.16496399212833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  22:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.71712648931706,0.0,19.891379120741015,8.76756834180926,614.9551800841664,43317007.90237521,0.0,21.37573886468673,18.16500353951791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  23:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.71712400973559,0.0,19.89140723385492,8.767555174821613,614.9551548640176,43404043.688363779,0.0,21.36950460892204,18.165034120138537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 01/21  24:00:00,-15.4,-15.4,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-12.717120209725078,0.0,19.891429466896296,8.767546222153861,614.9551168696468,43485909.271617557,0.0,21.36361664061702,18.165058342719939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
